ID_Anuncio,Tipo_Operacion,Tipo_Inmueble,Fecha_Extraccion,Ubicación,Distrito,Precio_Original,Moneda,Precio_Soles,Mantenimiento,Precio_Total_Soles,Precio_m2,m2,Dormitorios,Banos,Cocheras,Piscina,Gym,Parrilla,Seguridad_24_7,Mascotas,Antiguedad,Características,URL,Página
145168777,Alquiler,Departamento,2026-04-18,"Santiago de Surco, Lima",Santiago de Surco,"S/ 4,590 · USD 1,350",PEN,4590.0,550.0,5140.0,32.79,140,3.0,2.0,1.0,1,1,1,0,0,No especifica,140 m² tot. | 3 dorm. | 2 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-santiago-de-surco-lima-3-dormitorios-145168777?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=12,35
147473467,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 3,100",PEN,3100.0,420.0,3520.0,28.97,107,2.0,2.0,1.0,0,0,0,0,0,No especifica,107 m² tot. | 2 dorm. | 2 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-2-dormitorios-147473467?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=1&n_pos=15,35
148421427,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 2,780",PEN,2780.0,364.0,3144.0,52.45,53,1.0,1.0,,1,1,1,1,1,No especifica,53 m² tot. | 1 dorm. | 1 baño,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-1-dormitorio-148421427?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=19,35
148883617,Alquiler,Departamento,2026-04-18,"Santiago de Surco, Lima",Santiago de Surco,"S/ 3,852 · USD 1,050",PEN,3852.0,385.0,4237.0,29.63,130,3.0,3.0,2.0,0,0,0,1,0,No especifica,130 m² tot. | 3 dorm. | 3 baños | 2 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-santiago-de-surco-lima-3-dormitorios-148883617?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=26,35
60601272,Alquiler,Departamento,2026-04-18,"Country Club, San Isidro",San Isidro,"S/ 6,300 · USD 1,850",PEN,6300.0,900.0,7200.0,22.5,280,3.0,4.0,2.0,0,1,0,1,0,No especifica,280 m² tot. | 3 dorm. | 4 baños | 2 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-country-club-san-isidro-3-dormitorios-60601272?n_src=Listado&n_pills=Gimnasio&n_pg=1&n_pos=28,35
149509492,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 3,709 · USD 1,100",PEN,3709.0,350.0,4059.0,34.66,107,2.0,3.0,1.0,0,0,0,1,1,No especifica,107 m² tot. | 2 dorm. | 3 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-2-dormitorios-149509492?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=1&n_pos=29,35
149548029,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 2,720 · USD 800",PEN,2720.0,320.0,3040.0,49.45,55,2.0,2.0,,1,1,1,0,0,No especifica,55 m² tot. | 2 dorm. | 2 baños,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-2-dormitorios-149548029?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=1&n_pos=7,36
149324483,Alquiler,Departamento,2026-04-18,"San Isidro, Lima",San Isidro,"S/ 3,400",PEN,3400.0,400.0,3800.0,41.98,81,3.0,2.0,1.0,1,1,1,0,1,No especifica,81 m² tot. | 3 dorm. | 2 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-san-isidro-lima-3-dormitorios-149324483?n_src=Listado&n_pills=Parrilla&n_pg=1&n_pos=9,36
149255128,Alquiler,Departamento,2026-04-18,"San Isidro, Lima",San Isidro,"S/ 2,500 · USD 724",PEN,2500.0,165.0,2665.0,52.08,48,1.0,1.0,,0,1,1,0,1,No especifica,48 m² tot. | 1 dorm. | 1 baño,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-san-isidro-lima-1-dormitorio-149255128?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=1&n_pos=11,36
145168777,Alquiler,Departamento,2026-04-18,"Santiago de Surco, Lima",Santiago de Surco,"S/ 4,590 · USD 1,350",PEN,4590.0,550.0,5140.0,32.79,140,3.0,2.0,1.0,1,1,1,0,0,No especifica,140 m² tot. | 3 dorm. | 2 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-santiago-de-surco-lima-3-dormitorios-145168777?n_src=Listado&n_pills=Parrilla&n_pg=1&n_pos=12,36
147473467,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 3,100",PEN,3100.0,420.0,3520.0,28.97,107,2.0,2.0,1.0,0,0,0,0,0,No especifica,107 m² tot. | 2 dorm. | 2 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-2-dormitorios-147473467?n_src=Listado&n_pills=Gimnasio&n_pg=1&n_pos=15,36
149324483,Alquiler,Departamento,2026-04-18,"San Isidro, Lima",San Isidro,"S/ 3,400",PEN,3400.0,400.0,3800.0,41.98,81,3.0,2.0,1.0,1,1,1,0,1,No especifica,81 m² tot. | 3 dorm. | 2 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-san-isidro-lima-3-dormitorios-149324483?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=9,37
149255128,Alquiler,Departamento,2026-04-18,"San Isidro, Lima",San Isidro,"S/ 2,500 · USD 724",PEN,2500.0,165.0,2665.0,52.08,48,1.0,1.0,,0,1,1,0,1,No especifica,48 m² tot. | 1 dorm. | 1 baño,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-san-isidro-lima-1-dormitorio-149255128?n_src=Listado&n_pills=Seguridad&n_pg=1&n_pos=11,37
145168777,Alquiler,Departamento,2026-04-18,"Santiago de Surco, Lima",Santiago de Surco,"S/ 4,590 · USD 1,350",PEN,4590.0,550.0,5140.0,32.79,140,3.0,2.0,1.0,1,1,1,0,0,No especifica,140 m² tot. | 3 dorm. | 2 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-santiago-de-surco-lima-3-dormitorios-145168777?n_src=Listado&n_pills=Piscina&n_pg=1&n_pos=12,37
